,ClassName,FileName,Unnamed: 0,XMax,XMin,YMax,YMin
4104,Car,db0dafc1df7ce655.jpg,671.0,0.999375,0.976875,0.776836,0.710923
4105,Car,ff8551419b1de2aa.jpg,1570.0,0.999375,0.0,0.999058,0.0
4106,Truck,b86dcf507aedf4be.jpg,551.0,0.420625,0.18,0.182073,0.074697
4107,Truck,b86dcf507aedf4be.jpg,552.0,0.681875,0.533125,0.137255,0.020542
4108,Truck,b86dcf507aedf4be.jpg,553.0,0.8975,0.73125,0.141923,0.030812
4109,Truck,eb0278e09ba3eb74.jpg,1303.0,0.550625,0.235625,0.6199439999999999,0.363123
4110,Truck,eb0278e09ba3eb74.jpg,1304.0,0.743125,0.6,0.522107,0.340546
4111,Truck,eb0278e09ba3eb74.jpg,1305.0,0.795625,0.71875,0.479774,0.355597
4112,Truck,eb0278e09ba3eb74.jpg,1306.0,0.8175,0.795625,0.44873,0.37159
4113,Truck,eb0278e09ba3eb74.jpg,1307.0,0.825,0.799375,0.416745,0.365945
4114,Car,a648e6bf7814dffa.jpg,1831.0,0.314375,0.236875,0.913333,0.774167
4115,Car,a648e6bf7814dffa.jpg,1832.0,0.465625,0.281875,0.979167,0.756667
4116,Car,a648e6bf7814dffa.jpg,1833.0,0.715,0.398125,0.999167,0.7775
4117,Person,c68321417cfaf097.jpg,3552.0,0.6963560000000001,0.295547,0.991749,0.163366
4118,Truck,2dc26b63c39bfd84.jpg,1313.0,0.918699,0.189493,0.857924,0.111475
4119,Person,e4860862ef18993d.jpg,348.0,0.511875,0.455,0.815,0.658333
4120,Truck,03bdd5a59e284cf8.jpg,890.0,0.608125,0.07625,0.893396,0.108491
4121,Truck,03bdd5a59e284cf8.jpg,891.0,0.999375,0.653125,0.813208,0.15566
4122,Car,3c578df5d1e6ad00.jpg,1425.0,0.455625,0.135,0.8326319999999999,0.472666
4123,Car,3c578df5d1e6ad00.jpg,1426.0,0.80125,0.235,0.5996640000000001,0.308663
4124,Car,3c578df5d1e6ad00.jpg,1427.0,0.7375,0.275,0.412111,0.196804
4125,Person,7575436903a669f4.jpg,2573.0,0.8622540000000001,0.119857,0.916667,0.13151
4126,Car,a08d030f7c213050.jpg,460.0,0.028125,0.0,0.74375,0.710417
4127,Car,a08d030f7c213050.jpg,461.0,0.08125,0.03125,0.785417,0.7125
4128,Car,a08d030f7c213050.jpg,462.0,0.245312,0.171875,0.8,0.70625
4129,Car,a08d030f7c213050.jpg,463.0,0.809375,0.725,0.839583,0.727083
4130,Car,a08d030f7c213050.jpg,464.0,0.882812,0.792188,0.804167,0.722917
4131,Car,a08d030f7c213050.jpg,465.0,0.998438,0.95625,0.858333,0.772917
4132,Person,f3ac0d5600b844d9.jpg,1963.0,0.3775,0.3025,0.8339479999999999,0.5212180000000001
4133,Person,f3ac0d5600b844d9.jpg,1964.0,0.46625,0.395625,0.5977859999999999,0.363469
4134,Person,f3ac0d5600b844d9.jpg,1965.0,0.52,0.46125,0.5839479999999999,0.381919
4135,Person,f3ac0d5600b844d9.jpg,1966.0,0.53125,0.503125,0.457565,0.372694
4136,Person,f3ac0d5600b844d9.jpg,1967.0,0.56,0.535625,0.457565,0.374539
4137,Person,f3ac0d5600b844d9.jpg,1968.0,0.58375,0.558125,0.4345020000000001,0.378229
4138,Person,f3ac0d5600b844d9.jpg,1969.0,0.7775,0.66375,0.446494,0.376384
4139,Person,f3ac0d5600b844d9.jpg,1970.0,0.8275,0.806875,0.442804,0.385609
4140,Person,f3ac0d5600b844d9.jpg,1971.0,0.893125,0.87125,0.448339,0.383764
4141,Person,f3ac0d5600b844d9.jpg,1972.0,0.9825,0.948125,0.476937,0.378229
4142,Person,f3ac0d5600b844d9.jpg,1973.0,0.999375,0.98625,0.468635,0.387454
4143,Person,346a2b26c11f0db1.jpg,2881.0,0.08875,0.031875,0.754167,0.585833
4144,Person,346a2b26c11f0db1.jpg,2882.0,0.0825,0.0575,0.6025,0.485833
4145,Person,346a2b26c11f0db1.jpg,2883.0,0.17,0.104375,0.715,0.485833
4146,Person,346a2b26c11f0db1.jpg,2884.0,0.185625,0.1575,0.6425,0.505833
4147,Person,346a2b26c11f0db1.jpg,2885.0,0.230625,0.16125,0.705833,0.4975
4148,Person,346a2b26c11f0db1.jpg,2886.0,0.67375,0.63375,0.644167,0.516667
4149,Car,8212b9dcb688a6c5.jpg,1129.0,0.995625,0.28125,0.9175,0.5225
4150,Car,8212b9dcb688a6c5.jpg,1130.0,0.346875,0.0,0.999167,0.5966670000000001
4151,Car,8212b9dcb688a6c5.jpg,1131.0,0.35625,0.0,0.868333,0.525833
4152,Car,8212b9dcb688a6c5.jpg,1132.0,0.43875,0.21,0.585833,0.506667
4153,Car,8212b9dcb688a6c5.jpg,1133.0,0.995625,0.665,0.6775,0.551667
4154,Person,995457ad892b96cc.jpg,1891.0,0.504375,0.08,0.999184,0.042449
4155,Person,995457ad892b96cc.jpg,1892.0,0.905,0.335625,0.997551,0.070204
4156,Person,995457ad892b96cc.jpg,1893.0,0.999375,0.78125,0.999184,0.413878
4157,Car,560b2caa52d928db.jpg,1002.0,0.226875,0.000625,0.795833,0.675
4158,Car,560b2caa52d928db.jpg,1003.0,0.069375,0.015,0.618333,0.5925
4159,Car,560b2caa52d928db.jpg,1004.0,0.59,0.308125,0.828333,0.689167
4160,Car,560b2caa52d928db.jpg,1005.0,0.578125,0.526875,0.628333,0.581667
4161,Car,560b2caa52d928db.jpg,1006.0,0.641875,0.595,0.635,0.589167
4162,Car,560b2caa52d928db.jpg,1007.0,0.7125,0.659375,0.639167,0.5925
4163,Car,d125155db86083af.jpg,50.0,0.57625,0.26375,0.885833,0.6875
4164,Car,d125155db86083af.jpg,51.0,0.999375,0.569375,0.879167,0.679167
4165,Truck,3b9965ab53795fbb.jpg,872.0,0.904375,0.758125,0.531667,0.431667
4166,Truck,ad6b9c4dc1e57ea4.jpg,721.0,0.60125,0.0,0.786116,0.042214
4167,Truck,701bf043f7b72f90.jpg,735.0,0.858125,0.105,0.717949,0.322581
4168,Car,15b17e3d26dd63d7.jpg,765.0,0.999145,0.0,0.995,0.0
4169,Car,12b62b6bb202ddef.jpg,11.0,0.91625,0.10375,1.0,0.321667
4170,Person,cf6b00b19d59243d.jpg,490.0,0.863125,0.09375,0.759363,0.013109
4171,Person,cf6b00b19d59243d.jpg,491.0,0.586875,0.0,0.999064,0.726592
4172,Person,10f0525cf9e747ce.jpg,2193.0,0.129375,0.01625,0.816576,0.467391
4173,Person,10f0525cf9e747ce.jpg,2194.0,0.2725,0.17,0.777174,0.514946
4174,Person,10f0525cf9e747ce.jpg,2195.0,0.404375,0.27625,0.782609,0.524457
4175,Person,10f0525cf9e747ce.jpg,2196.0,0.515,0.404375,0.7717390000000001,0.506793
4176,Person,10f0525cf9e747ce.jpg,2197.0,0.653125,0.538125,0.788043,0.5217390000000001
4177,Person,10f0525cf9e747ce.jpg,2198.0,0.760625,0.62625,0.779891,0.47962
4178,Person,10f0525cf9e747ce.jpg,2199.0,0.87625,0.77375,0.777174,0.5407609999999999
4179,Person,10f0525cf9e747ce.jpg,2200.0,0.999375,0.88125,0.782609,0.543478
4180,Truck,6e980a35fe22233d.jpg,132.0,0.997917,0.845833,0.51875,0.365625
4181,Car,6fe074ed38cc948c.jpg,2341.0,0.994167,0.0325,0.962406,0.031327999999999995
4182,Truck,820a93bfb0f44afc.jpg,1330.0,0.785625,0.490625,0.739183,0.358173
4183,Truck,820a93bfb0f44afc.jpg,1331.0,0.128125,0.04875,0.6466350000000001,0.489183
4184,Truck,820a93bfb0f44afc.jpg,1332.0,0.255,0.124375,0.667067,0.454327
4185,Truck,820a93bfb0f44afc.jpg,1333.0,0.451875,0.25875,0.705529,0.350962
4186,Truck,c6c585745775236a.jpg,811.0,0.975243,0.125553,0.9025,0.268125
4187,Truck,c6c585745775236a.jpg,812.0,0.516357,0.015915000000000002,0.50625,0.323125
4188,Person,9244c528b2bb2e10.jpg,2747.0,0.314259,0.078799,0.77,0.213125
4189,Person,9244c528b2bb2e10.jpg,2748.0,0.716698,0.336773,0.99375,0.208125
4190,Person,9244c528b2bb2e10.jpg,2749.0,0.999062,0.7523449999999999,0.781875,0.1225
4191,Truck,5b7955f98a5e828b.jpg,1157.0,0.79125,0.036875,0.9475,0.0725
4192,Person,058f6f4e873cd496.jpg,1250.0,0.7974680000000001,0.341772,0.593125,0.17375
4193,Person,295740c26b3171e5.jpg,2334.0,0.42,0.22375,0.693333,0.234167
4194,Person,295740c26b3171e5.jpg,2335.0,0.475,0.409375,0.5341670000000001,0.363333
4195,Person,295740c26b3171e5.jpg,2336.0,0.724375,0.60125,0.63,0.32
4196,Person,15a5f09e32a262e8.jpg,1594.0,0.428125,0.025,0.628023,0.0
4197,Person,15a5f09e32a262e8.jpg,1595.0,0.74875,0.455,0.599666,0.0
4198,Person,15a5f09e32a262e8.jpg,1596.0,0.999375,0.93125,0.486239,0.15596300000000002
4199,Person,c5dbafab9fb82358.jpg,3589.0,0.62125,0.265625,0.732514,0.0
4200,Truck,166d06723a591281.jpg,1264.0,0.387909,0.149874,0.7762100000000001,0.391129
4201,Truck,166d06723a591281.jpg,1265.0,0.998741,0.732997,0.842742,0.423387
4202,Truck,64335fa15025fcaf.jpg,1298.0,0.91,0.09,0.819196,0.13839300000000002
4203,Truck,65a6c4fe2daf86a6.jpg,1244.0,0.82625,0.133125,0.975633,0.01687
4204,Truck,65a6c4fe2daf86a6.jpg,1245.0,0.999375,0.74,0.744142,0.230553
4205,Person,0cd823a8ea1f6844.jpg,2252.0,0.195625,0.020625,0.911985,0.074906
4206,Person,0cd823a8ea1f6844.jpg,2253.0,0.434375,0.2425,0.916667,0.12921300000000002
4207,Person,0cd823a8ea1f6844.jpg,2254.0,0.570625,0.4375,0.717228,0.256554
4208,Person,0cd823a8ea1f6844.jpg,2255.0,0.878125,0.585625,0.947566,0.114232
4209,Car,d50f47d81bd912d7.jpg,1324.0,0.114375,0.0575,0.704167,0.650833
4210,Car,d50f47d81bd912d7.jpg,1325.0,0.155625,0.0925,0.7425,0.685
4211,Car,d50f47d81bd912d7.jpg,1326.0,0.44125,0.32,0.871667,0.775
4212,Person,cc07ac7b766a776a.jpg,1397.0,0.509745,0.376312,0.73,0.511
4213,Person,3a23017921f97b86.jpg,1839.0,0.098777,0.018815,0.62625,0.489375
4214,Person,3a23017921f97b86.jpg,1840.0,0.6199439999999999,0.354657,0.598125,0.3625
4215,Person,e0091933fbe29934.jpg,635.0,0.698125,0.3525,0.837406,0.260338
4216,Person,e0091933fbe29934.jpg,636.0,0.808125,0.7225,0.99906,0.918233
4217,Person,e0091933fbe29934.jpg,637.0,0.99,0.89375,0.99906,0.87218
4218,Person,a348563a01f86d41.jpg,925.0,0.123125,0.0,0.630833,0.183333
4219,Person,a348563a01f86d41.jpg,926.0,0.1925,0.139375,0.424167,0.235
4220,Person,a348563a01f86d41.jpg,927.0,0.240625,0.213125,0.3125,0.259167
4221,Person,a348563a01f86d41.jpg,928.0,0.359375,0.35125,0.274167,0.25166700000000003
4222,Person,a348563a01f86d41.jpg,929.0,0.365,0.3525,0.279167,0.25166700000000003
4223,Person,a348563a01f86d41.jpg,930.0,0.505,0.46125,0.333333,0.214167
4224,Person,a348563a01f86d41.jpg,931.0,0.596875,0.526875,0.415833,0.19
4225,Person,a348563a01f86d41.jpg,932.0,0.681875,0.6475,0.305,0.224167
4226,Person,a348563a01f86d41.jpg,933.0,0.706875,0.685,0.259167,0.23
4227,Person,a348563a01f86d41.jpg,934.0,0.76875,0.755625,0.264167,0.233333
4228,Person,a348563a01f86d41.jpg,935.0,0.789375,0.77125,0.265833,0.235
4229,Person,a348563a01f86d41.jpg,936.0,0.8925,0.87875,0.264167,0.235
4230,Person,a348563a01f86d41.jpg,937.0,0.91875,0.89125,0.270833,0.2225
4231,Person,a348563a01f86d41.jpg,938.0,0.97,0.953125,0.288333,0.245
4232,Person,a348563a01f86d41.jpg,939.0,0.999375,0.9675,0.3275,0.2225
4233,Truck,05d96c38b2bcb567.jpg,206.0,0.955,0.636,0.630667,0.454667
4234,Truck,05d96c38b2bcb567.jpg,207.0,0.132,0.049,0.602667,0.541333
4235,Truck,05d96c38b2bcb567.jpg,208.0,0.22399999999999998,0.10300000000000001,0.648,0.524
4236,Truck,05d96c38b2bcb567.jpg,209.0,0.6970000000000001,0.218,0.8079999999999999,0.366667
4237,Truck,b6e7665a3d4d9280.jpg,536.0,0.895625,0.08125,0.943333,0.205833
4238,Truck,b6e7665a3d4d9280.jpg,537.0,0.076875,0.01125,0.2925,0.253333
4239,Truck,b6e7665a3d4d9280.jpg,538.0,0.226875,0.1575,0.306667,0.253333
4240,Truck,b6e7665a3d4d9280.jpg,539.0,0.43875,0.346875,0.301667,0.218333
4241,Truck,b6e7665a3d4d9280.jpg,540.0,0.98,0.923125,0.284167,0.234167
4242,Truck,b6e7665a3d4d9280.jpg,541.0,0.999375,0.9475,0.306667,0.235833
4243,Car,2af6e88ece32353e.jpg,1896.0,0.286667,0.2475,0.4675,0.42
4244,Car,04a8a9b075fbb0dd.jpg,4.0,0.769145,0.395117,0.955,0.623333
4245,Car,04a8a9b075fbb0dd.jpg,5.0,0.09101,0.042175,0.695,0.63
4246,Car,04a8a9b075fbb0dd.jpg,6.0,0.14761400000000002,0.084351,0.726667,0.633333
4247,Car,04a8a9b075fbb0dd.jpg,7.0,0.18535,0.127636,0.716667,0.623333
4248,Car,04a8a9b075fbb0dd.jpg,8.0,0.8068810000000001,0.653718,0.691667,0.621667
4249,Car,04a8a9b075fbb0dd.jpg,9.0,0.831299,0.770255,0.685,0.608333
4250,Car,04a8a9b075fbb0dd.jpg,10.0,0.988901,0.8468370000000001,0.706667,0.593333
4251,Truck,3f0e303e13cc8b53.jpg,306.0,0.943125,0.0575,0.923008,0.154879
4252,Truck,1fcf422c2668ac0c.jpg,231.0,0.84125,0.239375,0.735495,0.274744
4253,Truck,dcb271f290cf4985.jpg,1005.0,0.921875,0.491875,0.8527969999999999,0.465162
4254,Truck,dcb271f290cf4985.jpg,1006.0,0.513125,0.185625,0.721295,0.41315
4255,Car,69f25d50240578ae.jpg,1952.0,0.055718,0.0,0.302564,0.094359
4256,Car,69f25d50240578ae.jpg,1953.0,0.414467,0.008798,0.298462,0.090256
4257,Car,69f25d50240578ae.jpg,1954.0,0.565005,0.192571,0.298462,0.072821
4258,Car,69f25d50240578ae.jpg,1955.0,0.7087,0.5073310000000001,0.213333,0.072821
4259,Person,e59f2bc9f4a10625.jpg,2238.0,0.506875,0.26875,0.741088,0.238274
4260,Person,e59f2bc9f4a10625.jpg,2239.0,0.895,0.58,0.862101,0.169794
4261,Car,37f1b7892d1130da.jpg,479.0,0.956875,0.021875,0.9675,0.07875
4262,Person,09debf2a4b0e7c6b.jpg,130.0,0.895,0.0,0.5975,0.088125
4263,Person,09debf2a4b0e7c6b.jpg,131.0,0.999167,0.9725,0.149375,0.07625
4264,Car,bd9c446786ebac2d.jpg,1485.0,0.3675,0.0,0.470833,0.29
4265,Car,bd9c446786ebac2d.jpg,1486.0,0.6325,0.0,0.66,0.17083299999999998
4266,Car,bd9c446786ebac2d.jpg,1487.0,0.94875,0.78125,0.4125,0.310833
4267,Truck,53af7574248e4564.jpg,134.0,0.90375,0.07875,0.899167,0.205833
4268,Car,f320a69d303c7de9.jpg,768.0,0.999219,0.0,0.949375,0.225
4269,Car,f320a69d303c7de9.jpg,769.0,0.939062,0.898438,0.433125,0.400625
4270,Car,dcae1b701b43d146.jpg,510.0,0.2525,0.0,0.7514069999999999,0.276735
4271,Car,dcae1b701b43d146.jpg,511.0,0.943125,0.041875,0.920263,0.08818
4272,Truck,5f5bdf8d7d39ef4b.jpg,516.0,0.24625,0.0,0.999062,0.553471
4273,Truck,5f5bdf8d7d39ef4b.jpg,517.0,0.999375,0.19375,0.999062,0.404315
4274,Truck,d0d78c4ad39ab4a9.jpg,1342.0,0.213125,0.005625,0.711667,0.466667
4275,Truck,d0d78c4ad39ab4a9.jpg,1343.0,0.87,0.11875,0.814167,0.2875
4276,Person,a431f2263142a5ca.jpg,456.0,0.346746,0.252071,0.768345,0.479137
4277,Truck,2e962c8cc5db123f.jpg,867.0,0.90875,0.055,0.84,0.038889
4278,Car,13208459a79f9f69.jpg,1456.0,0.953125,0.069375,0.733333,0.2325
4279,Car,13208459a79f9f69.jpg,1457.0,0.93625,0.3575,0.421667,0.21
4280,Car,13208459a79f9f69.jpg,1458.0,0.91,0.806875,0.31666700000000003,0.189167
4281,Car,13208459a79f9f69.jpg,1459.0,0.998125,0.93875,0.361667,0.245833
4282,Truck,f1fef6d0dd95a0d3.jpg,1322.0,0.148125,0.023125,0.720833,0.54
4283,Truck,c7fe0794cdb51b76.jpg,1290.0,0.945312,0.344727,0.742188,0.472656
4284,Person,c0969e30fa49150f.jpg,144.0,0.844375,0.188125,0.999058,0.0
4285,Truck,bc9f79983ebedeea.jpg,1060.0,0.965,0.0,0.90875,0.0275
4286,Car,6c060a357e7eb176.jpg,1610.0,0.311529,0.137953,0.766602,0.654297
4287,Car,6c060a357e7eb176.jpg,1611.0,0.08031100000000001,0.0,0.74707,0.6601560000000001
4288,Car,6c060a357e7eb176.jpg,1612.0,0.16256500000000002,0.039508,0.745117,0.6621090000000001
4289,Car,6c060a357e7eb176.jpg,1613.0,0.773964,0.591969,0.750977,0.633789
4290,Car,6c060a357e7eb176.jpg,1614.0,0.999352,0.598446,0.766602,0.6308590000000001
4291,Car,6c060a357e7eb176.jpg,1615.0,0.838083,0.745466,0.749023,0.6523439999999999
4292,Car,6c060a357e7eb176.jpg,1616.0,0.908679,0.80829,0.74707,0.6523439999999999
4293,Car,6c060a357e7eb176.jpg,1617.0,0.970207,0.872409,0.7402340000000001,0.633789
4294,Car,6c060a357e7eb176.jpg,1618.0,0.999352,0.945596,0.720703,0.637695
4295,Truck,29a77aebbe6bb2a6.jpg,706.0,0.863125,0.09625,0.693333,0.17083299999999998
4296,Truck,29a77aebbe6bb2a6.jpg,707.0,0.099375,0.0,0.5925,0.3275
4297,Truck,29a77aebbe6bb2a6.jpg,708.0,0.449375,0.0975,0.516667,0.190833
4298,Truck,6389609048bfcbfa.jpg,1199.0,0.8925,0.04,0.940833,0.003333
4299,Person,bb28a17f95cba50c.jpg,418.0,0.636961,0.213884,0.483125,0.1275
4300,Person,bb28a17f95cba50c.jpg,419.0,0.10788,0.0,0.95875,0.2025
4301,Person,bb28a17f95cba50c.jpg,420.0,0.243902,0.0,0.46875,0.075625
4302,Person,bb28a17f95cba50c.jpg,421.0,0.251407,0.066604,0.219375,0.10125
4303,Person,bb28a17f95cba50c.jpg,422.0,0.23546,0.168856,0.131875,0.099375
4304,Person,bb28a17f95cba50c.jpg,423.0,0.512195,0.440901,0.14375,0.041875
4305,Person,bb28a17f95cba50c.jpg,424.0,0.599437,0.463415,0.26625,0.141875
4306,Person,bb28a17f95cba50c.jpg,425.0,0.738274,0.538462,0.815625,0.175
4307,Person,bb28a17f95cba50c.jpg,426.0,0.738274,0.6482180000000001,0.291875,0.151875
4308,Person,bb28a17f95cba50c.jpg,427.0,0.7485930000000001,0.683865,0.1675,0.109375
4309,Person,bb28a17f95cba50c.jpg,428.0,0.788931,0.704503,0.21875,0.11125
4310,Person,bb28a17f95cba50c.jpg,429.0,0.999062,0.876173,0.185,0.099375
4311,Truck,099dc595d819455a.jpg,909.0,0.2475,0.001875,0.7901090000000001,0.481303
4312,Truck,7fe9c3f0e7fa9bce.jpg,78.0,0.438125,0.02375,0.684167,0.42
4313,Truck,7fe9c3f0e7fa9bce.jpg,79.0,0.624375,0.400625,0.66,0.395
4314,Truck,7fe9c3f0e7fa9bce.jpg,80.0,0.999375,0.7575,0.706667,0.3725
4315,Person,148dc2b9b7452883.jpg,3133.0,0.813125,0.574375,0.546667,0.0
4316,Car,61f078dd2b191cf2.jpg,1602.0,0.650625,0.0,0.933809,0.194501
4317,Car,61f078dd2b191cf2.jpg,1603.0,0.999375,0.56375,0.683299,0.152749
4318,Person,37e26795d3655459.jpg,1325.0,0.704375,0.46875,0.970919,0.30394
4319,Car,b1fe50bf3430f13e.jpg,2588.0,0.1225,0.01375,0.560739,0.484937
4320,Car,b1fe50bf3430f13e.jpg,2589.0,0.98625,0.754375,0.765792,0.547133
4321,Person,d6239779e5cbc196.jpg,909.0,0.38375,0.00875,0.979362,0.075047
4322,Person,d6239779e5cbc196.jpg,910.0,0.424375,0.266875,0.19606,0.0
4323,Person,d6239779e5cbc196.jpg,911.0,0.999375,0.8075,0.999062,0.365854
4324,Truck,28b65a78b34b6e21.jpg,770.0,0.871875,0.156875,0.938333,0.023333
4325,Car,aed832cbd9a70c88.jpg,980.0,0.564375,0.47625,0.576667,0.499167
4326,Car,aed832cbd9a70c88.jpg,981.0,0.6725,0.5475,0.616667,0.499167
4327,Car,aed832cbd9a70c88.jpg,982.0,0.86,0.649375,0.665,0.51
4328,Car,aed832cbd9a70c88.jpg,983.0,0.999375,0.848125,0.7075,0.52
4329,Truck,d84d9ebe94eb5a99.jpg,928.0,0.954375,0.04875,0.756121,0.140301
4330,Person,ad603f17da00cbd3.jpg,2688.0,0.8939959999999999,0.194184,1.0,0.108125
4331,Truck,1b566383599467c7.jpg,43.0,0.949405,0.263889,0.8688229999999999,0.068284
4332,Person,4c6fbaa7820f3db7.jpg,1065.0,0.29,0.126875,0.943044,0.330532
4333,Person,4c6fbaa7820f3db7.jpg,1066.0,0.366875,0.218125,0.960784,0.32493
4334,Person,4c6fbaa7820f3db7.jpg,1067.0,0.65875,0.45375,0.953315,0.311858
4335,Person,4c6fbaa7820f3db7.jpg,1068.0,0.81375,0.671875,0.975724,0.29972
4336,Person,eb16ee62c4acf0b5.jpg,1299.0,0.77451,0.544118,0.921569,0.522876
4337,Car,02aebbbc6bfc29d0.jpg,1599.0,0.948125,0.070625,0.905806,0.112258
4338,Car,02aebbbc6bfc29d0.jpg,1600.0,0.18875,0.003125,0.576774,0.098065
4339,Car,02aebbbc6bfc29d0.jpg,1601.0,0.385,0.175625,0.296774,0.08258099999999999
4340,Person,277edab26670f206.jpg,3507.0,0.78625,0.18875,1.0,0.145009
4341,Car,af135baed212f313.jpg,2247.0,0.96375,0.39875,0.587242,0.123827
4342,Car,af135baed212f313.jpg,2248.0,0.999375,0.043125,0.999062,0.445591
4343,Car,af135baed212f313.jpg,2249.0,0.999375,0.863125,0.420263,0.123827
4344,Person,1b1d6519fbc8cd70.jpg,245.0,0.436875,0.21625,0.8818010000000001,0.058161
4345,Car,a30dba95f843f8ad.jpg,1059.0,0.204375,0.1825,0.5882350000000001,0.557423
4346,Car,a30dba95f843f8ad.jpg,1060.0,0.300625,0.201875,0.622782,0.5770310000000001
4347,Car,a30dba95f843f8ad.jpg,1061.0,0.985625,0.73875,0.8309989999999999,0.5788979999999999
4348,Car,d2567fa8e5adf557.jpg,971.0,0.78625,0.655625,0.364167,0.309167
4349,Car,d2567fa8e5adf557.jpg,972.0,0.98375,0.804375,0.374167,0.2775
4350,Car,d2567fa8e5adf557.jpg,973.0,0.999375,0.819375,0.451667,0.271667
4351,Car,d2567fa8e5adf557.jpg,974.0,0.999375,0.841875,0.524167,0.3675
4352,Car,d2567fa8e5adf557.jpg,975.0,0.999375,0.934375,0.56,0.396667
4353,Person,cfc60cad90e17e7d.jpg,3599.0,0.489375,0.4175,0.772983,0.521576
4354,Person,cfc60cad90e17e7d.jpg,3600.0,0.693125,0.62375,0.7523449999999999,0.490619
4355,Person,cfc60cad90e17e7d.jpg,3601.0,0.768125,0.706875,0.761726,0.5093810000000001
4356,Truck,21b7fec64e118f2e.jpg,1.0,0.766875,0.27375,0.693811,0.499186
4357,Person,5e5f552d6057ef96.jpg,2152.0,0.0225,0.01125,0.685499,0.643126
4358,Person,5e5f552d6057ef96.jpg,2153.0,0.03125,0.015,0.6798489999999999,0.618644
4359,Person,5e5f552d6057ef96.jpg,2154.0,0.104375,0.02875,0.834275,0.606403
4360,Person,5e5f552d6057ef96.jpg,2155.0,0.109375,0.0775,0.7288140000000001,0.6355930000000001
4361,Person,5e5f552d6057ef96.jpg,2156.0,0.104375,0.090625,0.645009,0.6280600000000001
4362,Person,5e5f552d6057ef96.jpg,2157.0,0.16625,0.1275,0.66855,0.602637
4363,Person,5e5f552d6057ef96.jpg,2158.0,0.23125,0.17125,0.699623,0.587571
4364,Person,5e5f552d6057ef96.jpg,2159.0,0.250625,0.235,0.6742,0.620527
4365,Person,5e5f552d6057ef96.jpg,2160.0,0.26875,0.249375,0.6280600000000001,0.608286
4366,Person,5e5f552d6057ef96.jpg,2161.0,0.28875,0.26625,0.685499,0.6261770000000001
4367,Person,5e5f552d6057ef96.jpg,2162.0,0.3275,0.285,0.788136,0.616761
4368,Person,5e5f552d6057ef96.jpg,2163.0,0.425,0.355625,0.874765,0.6355930000000001
4369,Person,5e5f552d6057ef96.jpg,2164.0,0.7975,0.745,0.710923,0.620527
4370,Person,5e5f552d6057ef96.jpg,2165.0,0.88125,0.816875,0.913371,0.749529
4371,Car,052ef91f1b74fe94.jpg,1150.0,0.3,0.000625,0.999063,0.736645
4372,Car,052ef91f1b74fe94.jpg,1151.0,0.310625,0.261875,0.999063,0.7788189999999999
4373,Car,052ef91f1b74fe94.jpg,1152.0,0.326875,0.318125,0.859419,0.8153699999999999
4374,Car,052ef91f1b74fe94.jpg,1153.0,0.7025,0.519375,0.963449,0.769447
4375,Car,052ef91f1b74fe94.jpg,1154.0,0.999375,0.705,0.999063,0.8209930000000001
4376,Truck,26d103962d3f2f5c.jpg,1214.0,0.95875,0.0,0.983333,0.158333
4377,Truck,c0b90822c14460a6.jpg,1302.0,0.943032,0.089522,0.43125,0.170625
4378,Car,12e0119db2ef1b64.jpg,1520.0,0.999375,0.756875,0.404295,0.0
4379,Person,5c7706093008bf0c.jpg,510.0,0.61625,0.3025,0.7,0.153333
4380,Truck,c74d1f45c8f66d2f.jpg,922.0,0.725,0.1325,0.970037,0.136704
4381,Truck,c74d1f45c8f66d2f.jpg,923.0,0.09875,0.0,0.670412,0.558052
4382,Truck,c74d1f45c8f66d2f.jpg,924.0,0.9375,0.7275,0.7490640000000001,0.533708
4383,Car,7a66ad571565a04c.jpg,869.0,0.073437,0.0,0.714583,0.54375
4384,Truck,7a66ad571565a04c.jpg,1079.0,0.951563,0.071875,0.9,0.158333
4385,Car,15bdda414350241a.jpg,1229.0,0.49875,0.1525,0.999167,0.806667
4386,Car,15bdda414350241a.jpg,1230.0,0.946875,0.900625,0.855,0.813333
4387,Person,35384c17e4760262.jpg,1211.0,0.875625,0.17375,0.991667,0.07
4388,Person,453c46d25ed7932a.jpg,547.0,0.48,0.350625,0.869606,0.593809
4389,Person,453c46d25ed7932a.jpg,548.0,0.849375,0.141875,0.8864920000000001,0.168856
4390,Truck,26b6a592a5257f0d.jpg,233.0,0.88625,0.091875,0.73975,0.26025
4391,Car,aa7d8afda267cfb3.jpg,2415.0,0.22625,0.0,0.436667,0.2225
4392,Car,aa7d8afda267cfb3.jpg,2416.0,0.953125,0.03375,0.715,0.301667
4393,Car,aa7d8afda267cfb3.jpg,2417.0,0.2975,0.1825,0.3175,0.188333
4394,Car,aa7d8afda267cfb3.jpg,2418.0,0.58375,0.42,0.291667,0.219167
4395,Car,aa7d8afda267cfb3.jpg,2419.0,0.6175,0.5325,0.2575,0.201667
4396,Car,aa7d8afda267cfb3.jpg,2420.0,0.750625,0.598125,0.31916700000000003,0.219167
4397,Car,aa7d8afda267cfb3.jpg,2421.0,0.85,0.679375,0.338333,0.2175
4398,Person,d05da16cead31055.jpg,809.0,0.67125,0.151875,0.978383,0.119361
4399,Truck,f6377c6a32bbdfa9.jpg,463.0,0.400391,0.021484,0.81901,0.65625
